,from_tag,to_tag,pr_number
15028,7.0,7.1,1471
15029,7.0,7.1,1485
15030,7.0,7.1,1479
15031,7.0,7.1,1492
15032,7.0,7.1,1477
15033,7.0,7.1,1478
15034,7.0,7.1,1457
15035,7.0,7.1,1490
15036,7.0,7.1,1476
15037,7.0,7.1,1461
15038,7.0,7.1,1469
15039,7.0,7.1,1494
15040,7.0,7.1,1495
15041,7.0,7.1,1486
15042,7.0,7.1,1491
15043,7.0,7.1,1464
15044,7.0,7.1,1481
15045,7.0,7.1,1496
15046,7.0,7.1,1459
15047,7.0,7.1,1456
15048,7.0,7.1,1473
15049,7.0,7.1,1487
15050,7.0,7.1,1470
15051,7.0,7.1,1500
15052,7.0,7.1,1462
15053,7.0,7.1,1483
15054,7.0,7.1,1466
15055,7.0,7.1,1468
15056,7.0,7.1,1451
15057,7.0,7.1,1467
15058,7.0,7.1,1482
15059,7.0,7.1,1488
15060,7.0,7.1,1452
15061,7.0,7.1,1493
15062,7.0,7.1,1472
15063,7.0,7.1,1463
15064,7.0,7.1,1453
15065,7.0,7.1,1474
15066,7.0,7.1,1455
15067,7.0,7.1,1480
15068,7.0,7.1,3070
15069,7.0,7.1,3054
15070,7.0,7.1,3068
15071,7.0,7.1,3069
15072,7.0,7.1,3073
15073,7.0,7.1,3089
15074,7.0,7.1,3074
15075,7.0,7.1,3100
15076,7.0,7.1,3084
15077,7.0,7.1,3057
15078,7.0,7.1,3083
15079,7.0,7.1,3059
15080,7.0,7.1,3065
15081,7.0,7.1,3071
15082,7.0,7.1,3095
15083,7.0,7.1,3077
15084,7.0,7.1,3079
15085,7.0,7.1,3082
15086,7.0,7.1,3052
15087,7.0,7.1,3067
15088,7.0,7.1,3080
15089,7.0,7.1,3063
15090,7.0,7.1,3099
15091,7.0,7.1,3055
15092,7.0,7.1,3092
15093,7.0,7.1,3098
15094,7.0,7.1,3064
15095,7.0,7.1,3056
15096,7.0,7.1,3081
15097,7.0,7.1,3085
15098,7.0,7.1,3091
15099,7.0,7.1,3076
15100,7.0,7.1,3060
15101,7.0,7.1,3087
15102,7.0,7.1,2516
15103,7.0,7.1,2524
15104,7.0,7.1,2536
15105,7.0,7.1,2545
15106,7.0,7.1,2543
15107,7.0,7.1,2529
15108,7.0,7.1,2515
15109,7.0,7.1,2541
15110,7.0,7.1,2519
15111,7.0,7.1,2503
15112,7.0,7.1,2537
15113,7.0,7.1,2534
15114,7.0,7.1,2505
15115,7.0,7.1,2533
15116,7.0,7.1,2520
15117,7.0,7.1,2523
15118,7.0,7.1,2535
15119,7.0,7.1,2514
15120,7.0,7.1,2538
15121,7.0,7.1,2508
15122,7.0,7.1,2511
15123,7.0,7.1,2504
15124,7.0,7.1,2517
15125,7.0,7.1,2540
15126,7.0,7.1,2513
15127,7.0,7.1,2547
15128,7.0,7.1,2522
15129,7.0,7.1,2525
15130,7.0,7.1,2530
15131,7.0,7.1,2546
15132,7.0,7.1,2550
15133,7.0,7.1,2510
15134,7.0,7.1,2539
15135,7.0,7.1,2544
15136,7.0,7.1,2501
15137,7.0,7.1,2548
15138,7.0,7.1,1823
15139,7.0,7.1,1816
15140,7.0,7.1,1824
15141,7.0,7.1,1806
15142,7.0,7.1,1817
15143,7.0,7.1,1838
15144,7.0,7.1,1810
15145,7.0,7.1,1825
15146,7.0,7.1,1839
15147,7.0,7.1,1818
15148,7.0,7.1,1832
15149,7.0,7.1,1843
15150,7.0,7.1,1801
15151,7.0,7.1,1846
15152,7.0,7.1,1813
15153,7.0,7.1,1826
15154,7.0,7.1,1819
15155,7.0,7.1,1833
15156,7.0,7.1,1847
15157,7.0,7.1,1807
15158,7.0,7.1,1804
15159,7.0,7.1,1827
15160,7.0,7.1,1820
15161,7.0,7.1,1841
15162,7.0,7.1,1848
15163,7.0,7.1,1850
15164,7.0,7.1,1842
15165,7.0,7.1,1821
15166,7.0,7.1,1835
15167,7.0,7.1,1802
15168,7.0,7.1,2731
15169,7.0,7.1,2726
15170,7.0,7.1,2707
15171,7.0,7.1,2704
15172,7.0,7.1,2723
15173,7.0,7.1,2722
15174,7.0,7.1,2729
15175,7.0,7.1,2744
15176,7.0,7.1,2703
15177,7.0,7.1,2725
15178,7.0,7.1,2708
15179,7.0,7.1,2719
15180,7.0,7.1,2734
15181,7.0,7.1,2740
15182,7.0,7.1,2743
15183,7.0,7.1,2741
15184,7.0,7.1,2730
15185,7.0,7.1,2728
15186,7.0,7.1,2742
15187,7.0,7.1,2727
15188,7.0,7.1,2702
15189,7.0,7.1,2735
15190,7.0,7.1,2713
15191,7.0,7.1,2750
15192,7.0,7.1,2718
15193,7.0,7.1,2737
15194,7.0,7.1,2749
15195,7.0,7.1,2712
15196,7.0,7.1,2709
15197,7.0,7.1,2715
15198,7.0,7.1,2746
15199,7.0,7.1,2748
15200,7.0,7.1,2721
15201,7.0,7.1,2747
15202,7.0,7.1,2701
15203,7.0,7.1,2714
15204,7.0,7.1,2720
15205,7.0,7.1,2738
15206,7.0,7.1,2739
15207,7.0,7.1,2705
15208,7.0,7.1,2736
15209,7.0,7.1,2745
15210,7.0,7.1,2733
15211,7.0,7.1,1660
15212,7.0,7.1,1678
15213,7.0,7.1,1687
15214,7.0,7.1,1665
15215,7.0,7.1,1696
15216,7.0,7.1,1691
15217,7.0,7.1,1698
15218,7.0,7.1,1689
15219,7.0,7.1,1659
15220,7.0,7.1,1684
15221,7.0,7.1,1667
15222,7.0,7.1,1669
15223,7.0,7.1,1699
15224,7.0,7.1,1675
15225,7.0,7.1,1680
15226,7.0,7.1,1658
15227,7.0,7.1,1676
15228,7.0,7.1,1661
15229,7.0,7.1,1656
15230,7.0,7.1,1655
15231,7.0,7.1,1692
15232,7.0,7.1,1657
15233,7.0,7.1,1651
15234,7.0,7.1,1652
15235,7.0,7.1,1666
15236,7.0,7.1,2600
15237,7.0,7.1,2553
15238,7.0,7.1,2591
15239,7.0,7.1,2555
15240,7.0,7.1,2594
15241,7.0,7.1,2585
15242,7.0,7.1,2584
15243,7.0,7.1,2571
15244,7.0,7.1,2593
15245,7.0,7.1,2598
15246,7.0,7.1,2556
15247,7.0,7.1,2557
15248,7.0,7.1,2552
15249,7.0,7.1,2599
15250,7.0,7.1,2567
15251,7.0,7.1,2565
15252,7.0,7.1,2589
15253,7.0,7.1,2597
15254,7.0,7.1,2578
15255,7.0,7.1,2562
15256,7.0,7.1,2588
15257,7.0,7.1,2573
15258,7.0,7.1,2554
15259,7.0,7.1,2587
15260,7.0,7.1,2581
15261,7.0,7.1,2570
15262,7.0,7.1,2582
15263,7.0,7.1,2566
15264,7.0,7.1,2574
15265,7.0,7.1,2583
15266,7.0,7.1,2577
15267,7.0,7.1,2586
15268,7.0,7.1,2580
15269,7.0,7.1,2560
15270,7.0,7.1,150
15271,7.0,7.1,149
15272,7.0,7.1,1624
15273,7.0,7.1,1607
15274,7.0,7.1,1622
15275,7.0,7.1,1615
15276,7.0,7.1,1606
15277,7.0,7.1,1620
15278,7.0,7.1,1610
15279,7.0,7.1,1603
15280,7.0,7.1,1609
15281,7.0,7.1,1616
15282,7.0,7.1,1645
15283,7.0,7.1,1636
15284,7.0,7.1,1633
15285,7.0,7.1,1635
15286,7.0,7.1,1634
15287,7.0,7.1,1629
15288,7.0,7.1,1637
15289,7.0,7.1,1648
15290,7.0,7.1,1625
15291,7.0,7.1,1608
15292,7.0,7.1,1612
15293,7.0,7.1,1605
15294,7.0,7.1,1643
15295,7.0,7.1,1642
15296,7.0,7.1,1604
15297,7.0,7.1,1627
15298,7.0,7.1,1644
15299,7.0,7.1,1614
15300,7.0,7.1,1641
15301,7.0,7.1,1650
15302,7.0,7.1,1618
15303,7.0,7.1,1611
15304,7.0,7.1,1631
15305,7.0,7.1,1640
15306,7.0,7.1,1601
15307,7.0,7.1,1626
15308,7.0,7.1,1628
15309,7.0,7.1,1441
15310,7.0,7.1,1406
15311,7.0,7.1,1435
15312,7.0,7.1,1442
15313,7.0,7.1,1449
15314,7.0,7.1,1440
15315,7.0,7.1,1410
15316,7.0,7.1,1436
15317,7.0,7.1,1401
15318,7.0,7.1,1429
15319,7.0,7.1,1443
15320,7.0,7.1,1450
15321,7.0,7.1,1430
15322,7.0,7.1,1444
15323,7.0,7.1,1424
15324,7.0,7.1,1438
15325,7.0,7.1,1417
15326,7.0,7.1,1447
15327,7.0,7.1,1408
15328,7.0,7.1,1432
15329,7.0,7.1,1446
15330,7.0,7.1,1405
15331,7.0,7.1,1419
15332,7.0,7.1,310
15333,7.0,7.1,318
15334,7.0,7.1,350
15335,7.0,7.1,340
15336,7.0,7.1,330
15337,7.0,7.1,331
15338,7.0,7.1,338
15339,7.0,7.1,348
15340,7.0,7.1,325
15341,7.0,7.1,339
15342,7.0,7.1,341
15343,7.0,7.1,301
15344,7.0,7.1,308
15345,7.0,7.1,329
15346,7.0,7.1,307
15347,7.0,7.1,323
15348,7.0,7.1,306
15349,7.0,7.1,322
15350,7.0,7.1,345
15351,7.0,7.1,315
15352,7.0,7.1,304
15353,7.0,7.1,309
15354,7.0,7.1,312
15355,7.0,7.1,324
15356,7.0,7.1,335
15357,7.0,7.1,343
15358,7.0,7.1,305
15359,7.0,7.1,2935
15360,7.0,7.1,2933
15361,7.0,7.1,2944
15362,7.0,7.1,2925
15363,7.0,7.1,2929
15364,7.0,7.1,2939
15365,7.0,7.1,2907
15366,7.0,7.1,2914
15367,7.0,7.1,2905
15368,7.0,7.1,2947
15369,7.0,7.1,2928
15370,7.0,7.1,2916
15371,7.0,7.1,2911
15372,7.0,7.1,2937
15373,7.0,7.1,2917
15374,7.0,7.1,2912
15375,7.0,7.1,2910
15376,7.0,7.1,2908
15377,7.0,7.1,2934
15378,7.0,7.1,2938
15379,7.0,7.1,2924
15380,7.0,7.1,2904
15381,7.0,7.1,2948
15382,7.0,7.1,2950
15383,7.0,7.1,2913
15384,7.0,7.1,2945
15385,7.0,7.1,2949
15386,7.0,7.1,2915
15387,7.0,7.1,2930
15388,7.0,7.1,2906
15389,7.0,7.1,2931
15390,7.0,7.1,2941
15391,7.0,7.1,2909
15392,7.0,7.1,2946
15393,7.0,7.1,2943
15394,7.0,7.1,1877
15395,7.0,7.1,1895
15396,7.0,7.1,1863
15397,7.0,7.1,1871
15398,7.0,7.1,1886
15399,7.0,7.1,1859
15400,7.0,7.1,1878
15401,7.0,7.1,1883
15402,7.0,7.1,1860
15403,7.0,7.1,1866
15404,7.0,7.1,1893
15405,7.0,7.1,1880
15406,7.0,7.1,1891
15407,7.0,7.1,1872
15408,7.0,7.1,1868
15409,7.0,7.1,1898
15410,7.0,7.1,1888
15411,7.0,7.1,1857
15412,7.0,7.1,1887
15413,7.0,7.1,1882
15414,7.0,7.1,1864
15415,7.0,7.1,1890
15416,7.0,7.1,1851
15417,7.0,7.1,1879
15418,7.0,7.1,1856
15419,7.0,7.1,1858
15420,7.0,7.1,1867
15421,7.0,7.1,1875
15422,7.0,7.1,1869
15423,7.0,7.1,1852
15424,7.0,7.1,1855
15425,7.0,7.1,1853
15426,7.0,7.1,1861
15427,7.0,7.1,1881
15428,7.0,7.1,2365
15429,7.0,7.1,2356
15430,7.0,7.1,2364
15431,7.0,7.1,2360
15432,7.0,7.1,2358
15433,7.0,7.1,2355
15434,7.0,7.1,2389
15435,7.0,7.1,2372
15436,7.0,7.1,2388
15437,7.0,7.1,2393
15438,7.0,7.1,2376
15439,7.0,7.1,2381
15440,7.0,7.1,2362
15441,7.0,7.1,2363
15442,7.0,7.1,2387
15443,7.0,7.1,2352
15444,7.0,7.1,2399
15445,7.0,7.1,2366
15446,7.0,7.1,2400
15447,7.0,7.1,2378
15448,7.0,7.1,2370
15449,7.0,7.1,2385
15450,7.0,7.1,2351
15451,7.0,7.1,3025
15452,7.0,7.1,3009
15453,7.0,7.1,3024
15454,7.0,7.1,3020
15455,7.0,7.1,3027
15456,7.0,7.1,3005
15457,7.0,7.1,3030
15458,7.0,7.1,3046
15459,7.0,7.1,3033
15460,7.0,7.1,3006
15461,7.0,7.1,3015
15462,7.0,7.1,3003
15463,7.0,7.1,3036
15464,7.0,7.1,3018
15465,7.0,7.1,3023
15466,7.0,7.1,3013
15467,7.0,7.1,3045
15468,7.0,7.1,3041
15469,7.0,7.1,3029
15470,7.0,7.1,3037
15471,7.0,7.1,3010
15472,7.0,7.1,3011
15473,7.0,7.1,3038
15474,7.0,7.1,3035
15475,7.0,7.1,3048
15476,7.0,7.1,3034
15477,7.0,7.1,3022
15478,7.0,7.1,3047
15479,7.0,7.1,3016
15480,7.0,7.1,3028
15481,7.0,7.1,3008
15482,7.0,7.1,3019
15483,7.0,7.1,3007
15484,7.0,7.1,3043
15485,7.0,7.1,3017
15486,7.0,7.1,3032
15487,7.0,7.1,3042
15488,7.0,7.1,3004
15489,7.0,7.1,3049
15490,7.0,7.1,3040
15491,7.0,7.1,3014
15492,7.0,7.1,1994
15493,7.0,7.1,1952
15494,7.0,7.1,2000
15495,7.0,7.1,1981
15496,7.0,7.1,1968
15497,7.0,7.1,1993
15498,7.0,7.1,1987
15499,7.0,7.1,1965
15500,7.0,7.1,1984
15501,7.0,7.1,1978
15502,7.0,7.1,1992
15503,7.0,7.1,1976
15504,7.0,7.1,1995
15505,7.0,7.1,1966
15506,7.0,7.1,1990
15507,7.0,7.1,1979
15508,7.0,7.1,1991
15509,7.0,7.1,1962
15510,7.0,7.1,1983
15511,7.0,7.1,1989
15512,7.0,7.1,1985
15513,7.0,7.1,1971
15514,7.0,7.1,1954
15515,7.0,7.1,1969
15516,7.0,7.1,1967
15517,7.0,7.1,1953
15518,7.0,7.1,1972
15519,7.0,7.1,1955
15520,7.0,7.1,1974
15521,7.0,7.1,1982
15522,7.0,7.1,1951
15523,7.0,7.1,1970
15524,7.0,7.1,1961
15525,7.0,7.1,1988
15526,7.0,7.1,1997
15527,7.0,7.1,1980
15528,7.0,7.1,1023
15529,7.0,7.1,1019
15530,7.0,7.1,1033
15531,7.0,7.1,1025
15532,7.0,7.1,1041
15533,7.0,7.1,1031
15534,7.0,7.1,1013
15535,7.0,7.1,1009
15536,7.0,7.1,1045
15537,7.0,7.1,1044
15538,7.0,7.1,1032
15539,7.0,7.1,1027
15540,7.0,7.1,1007
15541,7.0,7.1,1001
15542,7.0,7.1,1029
15543,7.0,7.1,1017
15544,7.0,7.1,1039
15545,7.0,7.1,1022
15546,7.0,7.1,1021
15547,7.0,7.1,1048
15548,7.0,7.1,1026
15549,7.0,7.1,1030
15550,7.0,7.1,1035
15551,7.0,7.1,1024
15552,7.0,7.1,1050
15553,7.0,7.1,736
15554,7.0,7.1,721
15555,7.0,7.1,738
15556,7.0,7.1,711
15557,7.0,7.1,741
15558,7.0,7.1,743
15559,7.0,7.1,722
15560,7.0,7.1,709
15561,7.0,7.1,735
15562,7.0,7.1,717
15563,7.0,7.1,714
15564,7.0,7.1,718
15565,7.0,7.1,740
15566,7.0,7.1,707
15567,7.0,7.1,746
15568,7.0,7.1,702
15569,7.0,7.1,739
15570,7.0,7.1,708
15571,7.0,7.1,737
15572,7.0,7.1,720
15573,7.0,7.1,732
15574,7.0,7.1,724
15575,7.0,7.1,723
15576,7.0,7.1,731
15577,7.0,7.1,705
15578,7.0,7.1,713
15579,7.0,7.1,527
15580,7.0,7.1,520
15581,7.0,7.1,534
15582,7.0,7.1,513
15583,7.0,7.1,511
15584,7.0,7.1,514
15585,7.0,7.1,521
15586,7.0,7.1,535
15587,7.0,7.1,542
15588,7.0,7.1,506
15589,7.0,7.1,515
15590,7.0,7.1,529
15591,7.0,7.1,522
15592,7.0,7.1,550
15593,7.0,7.1,501
15594,7.0,7.1,517
15595,7.0,7.1,531
15596,7.0,7.1,509
15597,7.0,7.1,538
15598,7.0,7.1,504
15599,7.0,7.1,525
15600,7.0,7.1,512
15601,7.0,7.1,510
15602,7.0,7.1,519
15603,7.0,7.1,533
15604,7.0,7.1,507
15605,7.0,7.1,1202
15606,7.0,7.1,1221
15607,7.0,7.1,1212
15608,7.0,7.1,1211
15609,7.0,7.1,1232
15610,7.0,7.1,1245
15611,7.0,7.1,1214
15612,7.0,7.1,1228
15613,7.0,7.1,1229
15614,7.0,7.1,1230
15615,7.0,7.1,1208
15616,7.0,7.1,1225
15617,7.0,7.1,1227
15618,7.0,7.1,1231
15619,7.0,7.1,1236
15620,7.0,7.1,1220
15621,7.0,7.1,1203
15622,7.0,7.1,1201
15623,7.0,7.1,1242
15624,7.0,7.1,1206
15625,7.0,7.1,1233
15626,7.0,7.1,1209
15627,7.0,7.1,1223
15628,7.0,7.1,1219
15629,7.0,7.1,1218
15630,7.0,7.1,1217
15631,7.0,7.1,1205
15632,7.0,7.1,1246
15633,7.0,7.1,1213
15634,7.0,7.1,1215
15635,7.0,7.1,1238
15636,7.0,7.1,1207
15637,7.0,7.1,1210
15638,7.0,7.1,1204
15639,7.0,7.1,1250
15640,7.0,7.1,1234
15641,7.0,7.1,1248
15642,7.0,7.1,1216
15643,7.0,7.1,1222
15644,7.0,7.1,2181
15645,7.0,7.1,2157
15646,7.0,7.1,2167
15647,7.0,7.1,2156
15648,7.0,7.1,2199
15649,7.0,7.1,2170
15650,7.0,7.1,2152
15651,7.0,7.1,2169
15652,7.0,7.1,2158
15653,7.0,7.1,2192
15654,7.0,7.1,2188
15655,7.0,7.1,2179
15656,7.0,7.1,2187
15657,7.0,7.1,2160
15658,7.0,7.1,2184
15659,7.0,7.1,2159
15660,7.0,7.1,2171
15661,7.0,7.1,2154
15662,7.0,7.1,2186
15663,7.0,7.1,2180
15664,7.0,7.1,2182
15665,7.0,7.1,2161
15666,7.0,7.1,2151
15667,7.0,7.1,2175
15668,7.0,7.1,2196
15669,7.0,7.1,2155
15670,7.0,7.1,2189
15671,7.0,7.1,2163
15672,7.0,7.1,2191
15673,7.0,7.1,2174
15674,7.0,7.1,2198
15675,7.0,7.1,2168
15676,7.0,7.1,2178
15677,7.0,7.1,2164
15678,7.0,7.1,2162
15679,7.0,7.1,2165
15680,7.0,7.1,2185
15681,7.0,7.1,794
15682,7.0,7.1,770
15683,7.0,7.1,764
15684,7.0,7.1,795
15685,7.0,7.1,761
15686,7.0,7.1,763
15687,7.0,7.1,757
15688,7.0,7.1,787
15689,7.0,7.1,793
15690,7.0,7.1,785
15691,7.0,7.1,783
15692,7.0,7.1,765
15693,7.0,7.1,754
15694,7.0,7.1,796
15695,7.0,7.1,759
15696,7.0,7.1,2833
15697,7.0,7.1,2842
15698,7.0,7.1,2814
15699,7.0,7.1,2822
15700,7.0,7.1,2832
15701,7.0,7.1,2813
15702,7.0,7.1,2823
15703,7.0,7.1,2840
15704,7.0,7.1,2848
15705,7.0,7.1,2829
15706,7.0,7.1,2807
15707,7.0,7.1,2835
15708,7.0,7.1,2827
15709,7.0,7.1,2817
15710,7.0,7.1,2830
15711,7.0,7.1,2818
15712,7.0,7.1,2819
15713,7.0,7.1,2837
15714,7.0,7.1,2846
15715,7.0,7.1,2826
15716,7.0,7.1,2841
15717,7.0,7.1,2815
15718,7.0,7.1,2824
15719,7.0,7.1,2820
15720,7.0,7.1,2821
15721,7.0,7.1,2812
15722,7.0,7.1,2831
15723,7.0,7.1,2845
15724,7.0,7.1,2816
15725,7.0,7.1,2839
15726,7.0,7.1,2847
15727,7.0,7.1,2828
15728,7.0,7.1,2825
15729,7.0,7.1,1531
15730,7.0,7.1,1534
15731,7.0,7.1,1524
15732,7.0,7.1,1549
15733,7.0,7.1,1521
15734,7.0,7.1,1523
15735,7.0,7.1,1526
15736,7.0,7.1,1548
15737,7.0,7.1,1511
15738,7.0,7.1,1547
15739,7.0,7.1,1509
15740,7.0,7.1,1503
15741,7.0,7.1,1505
15742,7.0,7.1,1506
15743,7.0,7.1,1550
15744,7.0,7.1,1546
15745,7.0,7.1,1537
15746,7.0,7.1,1522
15747,7.0,7.1,1525
15748,7.0,7.1,1513
15749,7.0,7.1,1510
15750,7.0,7.1,1533
15751,7.0,7.1,1543
15752,7.0,7.1,1541
15753,7.0,7.1,1536
15754,7.0,7.1,1520
15755,7.0,7.1,1529
15756,7.0,7.1,1535
15757,7.0,7.1,1501
15758,7.0,7.1,1532
15759,7.0,7.1,1519
15760,7.0,7.1,1514
15761,7.0,7.1,1545
15762,7.0,7.1,216
15763,7.0,7.1,219
15764,7.0,7.1,203
15765,7.0,7.1,207
15766,7.0,7.1,201
15767,7.0,7.1,2485
15768,7.0,7.1,2492
15769,7.0,7.1,2456
15770,7.0,7.1,2457
15771,7.0,7.1,2496
15772,7.0,7.1,2469
15773,7.0,7.1,2498
15774,7.0,7.1,2474
15775,7.0,7.1,2495
15776,7.0,7.1,2467
15777,7.0,7.1,2488
15778,7.0,7.1,2455
15779,7.0,7.1,2470
15780,7.0,7.1,2479
15781,7.0,7.1,2500
15782,7.0,7.1,2453
15783,7.0,7.1,2494
15784,7.0,7.1,2461
15785,7.0,7.1,2482
15786,7.0,7.1,2480
15787,7.0,7.1,2499
15788,7.0,7.1,2490
15789,7.0,7.1,2486
15790,7.0,7.1,2487
15791,7.0,7.1,2489
15792,7.0,7.1,2478
15793,7.0,7.1,2459
15794,7.0,7.1,3125
15795,7.0,7.1,3112
15796,7.0,7.1,3132
15797,7.0,7.1,3146
15798,7.0,7.1,3106
15799,7.0,7.1,3115
15800,7.0,7.1,3133
15801,7.0,7.1,3138
15802,7.0,7.1,3141
15803,7.0,7.1,3142
15804,7.0,7.1,3137
15805,7.0,7.1,3104
15806,7.0,7.1,3116
15807,7.0,7.1,3150
15808,7.0,7.1,3119
15809,7.0,7.1,3109
15810,7.0,7.1,3148
15811,7.0,7.1,3136
15812,7.0,7.1,3139
15813,7.0,7.1,3105
15814,7.0,7.1,3103
15815,7.0,7.1,3134
15816,7.0,7.1,3140
15817,7.0,7.1,3127
15818,7.0,7.1,3129
15819,7.0,7.1,3117
15820,7.0,7.1,3131
15821,7.0,7.1,3123
15822,7.0,7.1,3122
15823,7.0,7.1,3128
15824,7.0,7.1,3120
15825,7.0,7.1,3102
15826,7.0,7.1,3145
15827,7.0,7.1,3101
15828,7.0,7.1,1793
15829,7.0,7.1,1776
15830,7.0,7.1,1792
15831,7.0,7.1,1783
15832,7.0,7.1,1800
15833,7.0,7.1,1761
15834,7.0,7.1,1778
15835,7.0,7.1,1785
15836,7.0,7.1,1790
15837,7.0,7.1,1758
15838,7.0,7.1,1794
15839,7.0,7.1,1772
15840,7.0,7.1,1775
15841,7.0,7.1,1797
15842,7.0,7.1,1789
15843,7.0,7.1,1755
15844,7.0,7.1,1763
15845,7.0,7.1,1795
15846,7.0,7.1,1796
15847,7.0,7.1,1786
15848,7.0,7.1,1760
15849,7.0,7.1,1765
15850,7.0,7.1,1779
15851,7.0,7.1,1799
15852,7.0,7.1,1764
15853,7.0,7.1,1754
15854,7.0,7.1,1781
15855,7.0,7.1,1777
15856,7.0,7.1,1767
15857,7.0,7.1,1784
15858,7.0,7.1,1768
15859,7.0,7.1,1753
15860,7.0,7.1,1773
15861,7.0,7.1,1782
15862,7.0,7.1,1752
15863,7.0,7.1,1771
15864,7.0,7.1,1766
15865,7.0,7.1,1770
15866,7.0,7.1,1791
15867,7.0,7.1,1787
15868,7.0,7.1,1751
15869,7.0,7.1,1788
15870,7.0,7.1,1774
15871,7.0,7.1,2655
15872,7.0,7.1,2696
15873,7.0,7.1,2665
15874,7.0,7.1,2668
15875,7.0,7.1,2666
15876,7.0,7.1,2663
15877,7.0,7.1,2654
15878,7.0,7.1,2678
15879,7.0,7.1,2673
15880,7.0,7.1,2687
15881,7.0,7.1,2694
15882,7.0,7.1,2657
15883,7.0,7.1,2695
15884,7.0,7.1,2677
15885,7.0,7.1,2690
15886,7.0,7.1,2681
15887,7.0,7.1,2700
15888,7.0,7.1,2670
15889,7.0,7.1,2693
15890,7.0,7.1,2680
15891,7.0,7.1,2692
15892,7.0,7.1,2686
15893,7.0,7.1,2675
15894,7.0,7.1,2661
15895,7.0,7.1,2676
15896,7.0,7.1,2683
15897,7.0,7.1,2684
15898,7.0,7.1,2662
15899,7.0,7.1,2679
15900,7.0,7.1,2658
15901,7.0,7.1,2697
15902,7.0,7.1,1718
15903,7.0,7.1,1747
15904,7.0,7.1,1723
15905,7.0,7.1,1736
15906,7.0,7.1,1735
15907,7.0,7.1,1737
15908,7.0,7.1,1733
15909,7.0,7.1,1729
15910,7.0,7.1,1727
15911,7.0,7.1,1750
15912,7.0,7.1,1709
15913,7.0,7.1,1728
15914,7.0,7.1,1708
15915,7.0,7.1,1715
15916,7.0,7.1,1741
15917,7.0,7.1,1707
15918,7.0,7.1,1706
15919,7.0,7.1,1748
15920,7.0,7.1,1721
15921,7.0,7.1,1716
15922,7.0,7.1,1744
15923,7.0,7.1,1749
15924,7.0,7.1,1720
15925,7.0,7.1,1740
15926,7.0,7.1,1705
15927,7.0,7.1,1717
15928,7.0,7.1,1713
15929,7.0,7.1,1725
15930,7.0,7.1,1739
15931,7.0,7.1,1745
15932,7.0,7.1,1738
15933,7.0,7.1,441
15934,7.0,7.1,411
15935,7.0,7.1,421
15936,7.0,7.1,433
15937,7.0,7.1,402
15938,7.0,7.1,424
15939,7.0,7.1,437
15940,7.0,7.1,440
15941,7.0,7.1,408
15942,7.0,7.1,422
15943,7.0,7.1,429
15944,7.0,7.1,436
15945,7.0,7.1,416
15946,7.0,7.1,438
15947,7.0,7.1,434
15948,7.0,7.1,427
15949,7.0,7.1,415
15950,7.0,7.1,414
15951,7.0,7.1,445
15952,7.0,7.1,420
15953,7.0,7.1,423
15954,7.0,7.1,406
15955,7.0,7.1,407
15956,7.0,7.1,450
15957,7.0,7.1,1330
15958,7.0,7.1,1341
15959,7.0,7.1,1305
15960,7.0,7.1,1338
15961,7.0,7.1,1332
15962,7.0,7.1,1303
15963,7.0,7.1,1333
15964,7.0,7.1,1348
15965,7.0,7.1,1347
15966,7.0,7.1,1345
15967,7.0,7.1,1350
15968,7.0,7.1,1343
15969,7.0,7.1,1321
15970,7.0,7.1,1349
15971,7.0,7.1,1308
15972,7.0,7.1,1324
15973,7.0,7.1,1336
15974,7.0,7.1,1340
15975,7.0,7.1,1316
15976,7.0,7.1,1301
15977,7.0,7.1,1307
15978,7.0,7.1,1309
15979,7.0,7.1,1322
15980,7.0,7.1,1329
15981,7.0,7.1,1306
15982,7.0,7.1,1337
15983,7.0,7.1,1344
15984,7.0,7.1,1342
15985,7.0,7.1,1318
15986,7.0,7.1,1331
15987,7.0,7.1,1323
15988,7.0,7.1,1312
15989,7.0,7.1,1325
15990,7.0,7.1,1311
15991,7.0,7.1,1339
15992,7.0,7.1,1319
15993,7.0,7.1,1314
15994,7.0,7.1,1304
15995,7.0,7.1,1328
15996,7.0,7.1,868
15997,7.0,7.1,861
15998,7.0,7.1,881
15999,7.0,7.1,883
16000,7.0,7.1,864
16001,7.0,7.1,853
16002,7.0,7.1,875
16003,7.0,7.1,869
16004,7.0,7.1,858
16005,7.0,7.1,872
16006,7.0,7.1,878
16007,7.0,7.1,887
16008,7.0,7.1,854
16009,7.0,7.1,857
16010,7.0,7.1,886
16011,7.0,7.1,877
16012,7.0,7.1,870
16013,7.0,7.1,885
16014,7.0,7.1,855
16015,7.0,7.1,871
16016,7.0,7.1,852
16017,7.0,7.1,882
16018,7.0,7.1,876
16019,7.0,7.1,889
16020,7.0,7.1,2285
16021,7.0,7.1,2254
16022,7.0,7.1,2255
16023,7.0,7.1,2288
16024,7.0,7.1,2291
16025,7.0,7.1,2278
16026,7.0,7.1,2294
16027,7.0,7.1,2293
16028,7.0,7.1,2284
16029,7.0,7.1,2277
16030,7.0,7.1,2266
16031,7.0,7.1,2257
16032,7.0,7.1,2268
16033,7.0,7.1,2300
16034,7.0,7.1,2289
16035,7.0,7.1,2296
16036,7.0,7.1,2261
